Pump pulses;Hypo. tank level;Chlorine setpoint;Dosing pump;UV percentage;Flow;Influent turbidity;Effluent turbidity;pH;Coagulant PPM
57.04;78.19;0.7;1;26.19;97.03;0.58;0.3;8.81;0
51.75;85.38;0.7;1;33.39;93.91;0.58;0.21;8.64;0
77.4;71.75;1;1;30.66;87.81;2.25;1.17;9.07;0
42.3;86.25;0.7;2;33.19;100.31;0.61;0.24;8.61;0
41.17;65.5;0.7;2;31.65;90.31;3.01;1.07;9.27;0
45.4;48.13;0.7;2;31.7;88.75;1.69;1.07;7.98;0
70.31;39.44;0.7;1;31.13;102.34;0.69;0.32;8.59;0
55.69;78.31;0.7;1;25.93;97.66;0.58;0.3;8.81;0
52.99;38.38;0.7;2;32.29;101.56;0.61;0.26;8.56;0
66.49;38.81;0.7;1;31.97;99.53;0.58;0.28;8.61;0
45.56;73.06;0.7;2;20.92;83.91;1.08;0.57;9.08;0
58.39;78.5;0.7;1;25.87;100.94;0.61;0.31;8.82;0
42.3;86.25;0.7;2;33.13;99.37;0.61;0.24;8.61;0
42.64;58.69;0.7;2;32.57;91.09;1.54;0.86;8.21;0
45.67;72.75;0.7;2;21.87;84.84;0.98;0.52;8.76;0
47.14;85.25;0.7;1;31.08;86.09;0.55;0.21;8.69;0
59.85;59.75;0.7;1;33.37;93.12;2.07;1.04;8.23;0
67.72;37.5;0.7;1;32.9;102.5;0.58;0.25;8.59;0
49.95;85.5;0.7;1;33.45;96.56;0.61;0.22;8.64;0
57.49;71.56;0.7;1;29.58;83.75;1.62;0.87;9.23;0
40.61;66;0.7;2;34.47;99.37;0.56;0.29;9.21;0
65.7;74.62;1;2;16.95;84.53;4.32;1.34;8.82;21.37
50.74;39.88;0.7;2;30.21;91.56;0.64;0.33;8.61;0
42.86;60.56;0.7;2;33.88;94.06;4.65;0.89;8.14;21.51
40.72;66;0.7;2;35.45;98.59;0.54;0.28;9.18;0
41.06;75.06;0.7;2;30.76;93.91;5.8;0.08;8.71;18.04
49.95;38.13;0.7;2;32.52;99.22;0.58;0.25;8.64;0
45.1;48.13;0.7;2;31.68;88.75;1.63;1.07;7.98;0
56.87;51.94;0.7;1;30.82;86.25;2.2;1.22;7.94;0
50.96;39.81;0.7;2;30.3;99.06;0.87;0.35;8.61;0
62.1;74.75;1;2;18.69;87.5;6.73;1.92;8.98;17.81
36.22;84.37;0.7;2;31.86;89.69;0.72;0.23;8.73;0
60.19;70;0.7;1;33.5;92.5;0.75;0.43;8.96;0
43.27;52.56;0.7;2;32.89;93.91;3.96;0.63;7.91;17.92
59.63;72.12;0.7;1;32.2;88.59;1.29;0.61;8.82;0
41.85;67.06;0.7;2;34.94;97.34;0.57;0.29;8.87;0
45.76;48.44;0.7;2;30.84;85.62;1.71;1.12;7.92;0
72.34;39.25;0.7;1;31.51;105.63;0.61;0.29;8.54;0
44.33;58.81;0.7;2;32.68;93.28;1.58;0.92;8.22;0
50.17;66.19;0.7;1;32.98;91.56;0.58;0.28;9.01;0
49.95;85.5;0.7;1;33.45;97.5;0.61;0.22;8.64;0
39.26;65.87;0.7;2;32.69;93.91;0.54;0.28;9;0
43.2;72.44;0.7;2;22.72;86.09;1.07;0.57;8.8;0
40.61;66;0.7;2;35.89;101.25;0.63;0.29;9.2;0
41.06;64.06;0.7;2;31.93;89.69;0.88;0.51;9.11;0
37.24;84.87;0.7;2;32.38;90.16;0.58;0.21;8.69;0
57.15;62.5;0.7;2;34.87;98.28;2.13;1.12;9.1;0
50.74;66.62;0.7;1;35.39;102.19;0.54;0.29;8.93;0
62.55;60.06;0.7;1;33.58;95.31;2.48;1.12;8.21;0
39.38;68.25;0.7;2;33.22;91.41;0.6;0.28;8.77;0
47.14;85.12;0.7;1;30.87;85.31;0.55;0.21;8.7;0
44.66;76.87;0.7;2;26.92;93.44;0.62;0.27;8.46;0
48.11;51.63;0.7;2;34.04;97.03;1.59;1.09;7.95;0
44.78;76.5;0.7;2;27.33;99.22;0.54;0.24;8.64;0
50.29;69;0.7;1;32.09;91.25;0.65;0.27;8.89;0
47.47;73.12;0.7;2;20.4;86.09;1.16;0.59;9.18;0
63.9;74.87;1;2;19.35;92.66;11.07;2.07;8.82;21.97
61.8;53.25;0.7;1;36.23;101.72;1.17;0.79;8.04;0
64.72;50.63;0.7;1;36.19;103.28;1.31;0.92;8;0
39.83;66.94;0.7;2;32.85;92.81;0.56;0.28;9.02;0
49.28;75.31;0.7;2;26.07;100.47;0.72;0.33;8.67;0
63.56;40.81;0.7;1;28.41;93.28;0.75;0.44;8.52;0
46.8;76.75;0.7;2;27.26;101.56;0.56;0.27;8.54;0
53.2;53.06;0.7;2;34.94;98.75;2.22;1.2;8.03;0
47.93;70.75;0.7;2;33.18;91.72;1.26;0.68;9.02;0
51.3;50.38;0.7;1;32.86;93.44;5.2;0.34;7.93;18.73
46.05;51.06;0.7;2;33.39;95.16;1.33;0.96;8;0
69.75;74.25;1;2;15.42;87.66;2.67;1.26;8.91;0
63.56;70.19;0.7;1;34.78;98.28;0.81;0.46;8.94;0
59.96;62.69;0.7;2;37.33;104.53;1.85;1;9.04;0
40.72;66;0.7;2;35.91;100;0.55;0.28;9.17;0
42.86;64.25;0.7;2;33.08;92.66;0.97;0.56;9.03;0
42.86;60.44;0.7;2;33.22;92.97;4.76;1.17;8.14;22.86
51.64;38.25;0.7;2;32.44;95.94;0.58;0.25;8.6;0
52.76;38.5;0.7;2;32.18;103.28;0.64;0.28;8.56;0
44.78;76.5;0.7;2;27.33;96.25;0.52;0.24;8.65;0
39.38;68.31;0.7;2;31.42;90.47;0.6;0.28;8.84;0
39.38;68.37;0.7;2;31.84;91.09;0.61;0.28;8.86;0
65.14;74;1;2;16.32;81.09;2.14;1.02;9.13;0
47.14;75.44;0.7;2;26;95.78;0.75;0.35;8.66;0
59.44;53.38;0.7;1;34.58;98.44;1.18;0.82;8.04;0
37.13;84.87;0.7;2;31.94;88.75;0.58;0.21;8.69;0
45.22;48.13;0.7;2;32.07;89.37;1.62;1.04;7.99;0
44.89;75.94;0.7;2;28.11;94.69;0.61;0.24;8.62;0
46.35;73;0.7;2;21.01;86.41;1.06;0.57;9;0
62.15;50.88;0.7;1;34.54;97.5;1.26;0.89;7.98;0
44.78;75.94;0.7;2;28.04;94.22;0.6;0.24;8.62;0
53.55;64.81;0.7;1;30.7;87.5;1.61;0.78;9.41;0
55.77;49.81;1;2;30.88;85.78;3.96;2.03;7.79;18.95
45.1;48.19;0.7;2;31.56;89.53;1.62;1.05;7.99;0
35.44;84.5;0.7;2;31.16;86.56;0.58;0.22;8.72;0
47.14;85.19;0.7;1;30.96;85.94;0.58;0.21;8.69;0
42.08;67;0.7;2;34.7;100;0.56;0.29;8.93;0
46.46;62.12;0.7;2;32.6;90.94;9.76;1.07;9.26;18.39
43.78;52.5;0.7;2;33.78;95.62;4.09;0.66;7.91;17.33
46.1;51.13;0.7;2;33.55;95;1.35;0.97;8.01;0
42.3;86.25;0.7;2;33.04;100.31;0.64;0.24;8.61;0
58.16;69.81;0.7;1;33.9;95;0.75;0.41;8.99;0
60.75;61.13;1;1;26.66;74.22;6.47;3.29;8.19;22.09
62.1;41;0.7;1;28.21;90.47;0.78;0.44;8.51;0
65.25;37.88;0.7;1;32.67;98.12;0.58;0.24;8.63;0
44.55;76.5;0.7;2;27.62;96.25;0.54;0.24;8.65;0
35.55;84.5;0.7;2;30.35;85;0.61;0.22;8.73;0
41.06;64.12;0.7;2;32.48;91.09;0.89;0.51;9.11;0
46.35;62.12;0.7;2;31.97;90.78;11.15;0.93;9.23;22.27
50.96;65;0.7;1;31.79;91.09;2.88;1.13;9.1;0
55.35;59.69;0.7;1;33.09;91.87;1.99;1.02;8.23;0
51.41;66.31;0.7;1;34.74;99.53;0.55;0.28;8.97;0
41.74;64;0.7;2;32;90.16;0.99;0.54;9.01;0
47.59;62.06;0.7;2;32.29;90.31;7.39;1.2;9.26;19.95
54.65;50.31;0.7;1;32.39;89.69;10.11;0.78;7.81;18.05
53.55;64.87;0.7;1;31.58;88.44;1.84;0.89;9.2;0
58.5;69.81;0.7;1;34.7;97.03;0.75;0.42;8.99;0
39.71;65.94;0.7;2;34.1;94.53;0.55;0.28;9.04;0
50.4;69.06;0.7;1;31.98;90.16;0.66;0.27;8.9;0
56.59;61.06;1;1;25.96;68.91;5.34;2.85;8.18;21.59
49.28;41.31;0.7;2;27.78;90.47;0.84;0.46;8.58;0
49.73;38;0.7;2;32.58;96.56;0.58;0.24;8.66;0
55.93;49.75;1;2;30.56;85.78;3.87;2.08;7.78;18.54
42.97;80.56;0.7;2;22.48;91.41;0.78;0.45;9.16;0
44.21;60.63;0.7;2;34.63;96.72;4.27;0.41;8.15;18.31
45.56;48.19;0.7;2;31.56;88.59;1.65;1.06;7.99;0
51.08;65.06;0.7;1;33.04;91.72;2.86;1.12;9.09;0
43.65;58.94;0.7;2;32.3;89.69;1.53;0.86;8.22;0
52.09;73.75;0.7;2;17.19;87.5;1.58;0.83;8.97;0
60.53;59.5;0.7;1;34.48;97.19;1.84;0.99;8.24;0
51.19;67.56;0.7;1;32.34;91.87;0.56;0.29;9.12;0
46.13;51.06;0.7;2;34;94.84;1.34;0.97;8.01;0
44.24;48.06;0.7;2;29.61;83.59;1.6;1.02;7.98;0
46.8;76.75;0.7;2;27.08;100.31;0.58;0.27;8.54;0
56.47;64.94;0.7;1;33.98;94.84;2.03;0.97;9.36;0
51.64;66.37;0.7;1;33.07;95.78;0.55;0.28;8.91;0
46.8;62.06;0.7;2;31.66;88.28;5.8;1.32;9.04;18.68
44.33;81.25;0.7;2;20.4;89.22;1.04;0.58;9.16;0
50.85;65.31;0.7;1;34.31;96.09;5.97;0.54;9.12;17.37
66.15;61.87;0.7;1;35.67;98.44;4.34;1.16;8.55;16.57
53.55;69.12;0.7;1;34.87;97.19;0.68;0.27;8.94;0
64.64;50.69;0.7;1;36.11;102.97;1.3;0.91;7.99;0
40.95;86.5;0.7;2;33.1;97.03;0.58;0.24;8.66;0
43.42;72.37;0.7;2;22.79;84.06;0.99;0.53;8.81;0
45;48.19;0.7;2;31.9;88.75;1.62;1.04;7.98;0
60.53;59.81;0.7;1;32.83;93.28;2.15;1.08;8.23;0
55.81;49.88;1;2;30.82;86.41;3.98;2.04;7.79;18.61
44.78;59.19;0.7;2;34.68;97.97;1.63;0.91;8.23;0
65.03;59.94;0.7;1;35.08;100.31;2.37;1.16;8.22;0
60.87;49.5;1;2;30.99;86.72;2.73;1.45;7.84;0
64.8;74.81;1;2;19.52;91.41;8.23;1.85;8.88;20.27
44.78;76.87;0.7;2;27.53;93.44;0.67;0.29;8.46;0
46.8;76.69;0.7;2;27.38;99.53;0.56;0.26;8.56;0
59.28;52.06;0.7;1;32.58;90.47;2.47;1.31;7.92;0
42.86;60.5;0.7;2;32.73;91.56;4.29;1.05;8.14;18.33
35.44;84.5;0.7;2;31.13;86.09;0.58;0.22;8.72;0
41.74;67.12;0.7;2;36.02;99.69;0.57;0.29;8.83;0
47.59;60.25;0.7;2;33.73;95.47;2.9;1.11;8.2;0
45.92;51.19;0.7;2;31.97;90;1.37;0.97;7.99;0
39.15;65.87;0.7;2;32.57;94.22;0.55;0.28;9;0
46.8;73.25;0.7;2;19.84;81.56;1.11;0.58;9.16;0
41.06;64.06;0.7;2;32.34;89.69;0.88;0.51;9.11;0
45.79;72.69;0.7;2;21.87;85.62;0.96;0.52;8.77;0
47.47;84;0.7;1;31.45;91.25;0.58;0.26;8.79;0
39.38;68.37;0.7;2;32.65;92.03;0.61;0.28;8.87;0
35.44;84.5;0.7;2;30.87;85.62;0.58;0.22;8.72;0
49.28;75.31;0.7;2;26.09;102.19;0.71;0.33;8.67;0
68.85;38.94;0.7;1;31.89;100.47;0.61;0.28;8.63;0
47.59;60.31;0.7;2;34.01;95.78;3.03;1.12;8.19;0
46.8;76.75;0.7;2;26.99;101.09;0.58;0.27;8.53;0
38.48;65.62;0.7;2;32.35;90.16;0.61;0.28;9.11;0
52.2;68.94;0.7;1;33.31;94.22;0.65;0.28;8.78;0
45.79;72.75;0.7;2;22.04;86.87;0.96;0.51;8.77;0
47.14;85.19;0.7;1;30.84;85.94;0.55;0.22;8.7;0
47.14;85.19;0.7;1;30.99;85.78;0.58;0.21;8.71;0
43.31;64.44;0.7;2;33.37;93.44;1.05;0.6;8.88;0
39.83;66.87;0.7;2;32.2;92.34;0.55;0.29;9.01;0
41.96;65.5;0.7;2;33.28;92.34;3.1;1.26;9.25;0
46.35;75.75;0.7;2;27.09;96.25;0.71;0.3;8.61;0
52.96;53.06;0.7;2;34.46;96.56;2.28;1.2;8.03;0
47.95;51.63;0.7;2;34.41;96.09;1.54;1.08;7.95;0
39.49;68.25;0.7;2;32.07;91.25;0.58;0.29;8.78;0
60.19;70;0.7;1;32.01;91.41;0.76;0.43;8.96;0
65.14;37.81;0.7;1;32.67;96.87;0.58;0.24;8.62;0
62.1;41;0.7;1;28.21;93.28;0.78;0.44;8.51;0
43.3;52.5;0.7;2;33.46;95.16;3.96;0.63;7.91;17.3
56.59;69.75;0.7;1;30.66;86.41;0.73;0.39;8.86;0
50.63;38.25;0.7;2;32.47;94.53;0.58;0.25;8.61;0
49.28;75.31;0.7;2;26.02;103.91;0.71;0.33;8.67;0
47.59;73.12;0.7;2;20.22;84.37;1.16;0.6;9.18;0
54.33;47.44;0.7;1;30.9;87.66;1.52;1;7.95;0
65.25;73.94;1;2;16.24;81.56;2.13;1.02;9.14;0
63;41.13;0.7;1;28.1;92.81;0.84;0.47;8.56;0
43.31;72.56;0.7;2;22.42;80.16;1.14;0.57;8.79;0
60.41;59.81;0.7;1;33.64;94.53;2.09;1.07;8.23;0
45.07;48.13;0.7;2;31.42;88.44;1.65;1.07;7.98;0
69.64;74.12;1;2;15.73;86.72;2.41;1.17;9.08;0
43.31;64.37;0.7;2;33.1;93.91;1.05;0.6;8.82;0
36.34;84.37;0.7;2;32.15;89.69;0.84;0.24;8.73;0
44.33;58.94;0.7;2;33.08;92.19;1.58;0.87;8.22;0
48.1;51.5;0.7;2;34.47;98.59;1.46;1.02;7.95;0
40.39;66.75;0.7;2;33.78;95.47;0.57;0.28;9.07;0
43.87;80.75;0.7;2;21.96;87.81;0.87;0.46;8.96;0
45.85;50.25;0.7;2;33.13;94.22;8.74;1.16;7.8;17.17
43.2;76.62;0.7;2;27.6;91.56;0.55;0.25;8.64;0
46.69;70.56;0.7;2;31.52;88.59;0.89;0.5;9.25;0
41.74;64;0.7;2;32.11;89.06;1.03;0.53;9.01;0
46.21;48.38;0.7;2;32.4;90.62;1.67;1.12;7.92;0
50.4;69.06;0.7;1;31.69;90.47;0.65;0.26;8.92;0
57.71;78.75;0.7;1;25.2;96.72;0.61;0.32;8.76;0
51.75;73.56;0.7;2;17.97;87.19;1.39;0.74;8.91;0
52.87;38.63;0.7;2;32.18;99.84;0.58;0.28;8.57;0
42.86;60.5;0.7;2;33.01;91.87;4.53;1.12;8.14;20.23
41.96;65.5;0.7;2;32.2;92.81;3.11;1.28;9.25;0
49.95;66.19;0.7;1;32.53;90.47;0.56;0.28;9.04;0
49.73;38;0.7;2;32.61;95.94;0.58;0.26;8.66;0
65.36;37.88;0.7;1;32.61;97.66;0.58;0.24;8.65;0
55.64;49.81;1;2;31.01;85.62;3.91;2.08;7.78;18.93
56.13;52.88;0.7;2;34.38;102.34;2.31;1.25;8.06;0
56.98;52.44;0.7;1;32.32;89.84;3.5;1.28;7.9;0
45.99;51.06;0.7;2;33.5;94.06;1.44;0.97;8.01;0
63.79;74.94;1;2;19.43;92.97;12.82;1.97;8.79;17.68
55.64;52.88;0.7;2;33.39;96.41;2.49;1.34;8.06;0
62.52;49.25;0.7;1;32.02;92.03;1.96;1.21;7.86;0
56.92;78.56;0.7;1;25.67;95.62;0.61;0.32;8.77;0
42.86;60.5;0.7;2;33.05;91.56;4.39;0.99;8.14;22.11
46.57;70.44;0.7;2;31.9;90.47;0.85;0.47;9.06;0
41.06;65.69;0.7;2;35.75;99.53;0.54;0.28;9.06;0
70.31;39.44;0.7;1;31.22;99.53;0.64;0.32;8.58;0
40.95;65.69;0.7;2;35.34;100.16;0.56;0.28;9.07;0
49.39;70.69;0.7;2;33.18;94.84;0.98;0.55;9.28;0
76.72;71.81;1;1;32.33;90.31;2.49;1.17;8.9;0
46.91;76.75;0.7;2;27.25;100.94;0.57;0.26;8.54;0
66.49;38.81;0.7;1;31.89;96.56;0.58;0.26;8.61;0
64.46;37.19;0.7;1;32.99;95.94;0.58;0.24;8.7;0
39.15;83.62;0.7;2;32.23;95.16;0.61;0.26;8.73;0
44.33;81.25;0.7;2;20.31;87.34;1.13;0.61;9.16;0
69.07;74.06;1;2;15.8;88.59;2.35;1.13;9.11;0
43.49;52.69;0.7;2;32.53;90.16;3.97;0.52;7.95;18.28
66.49;38.81;0.7;1;32;95.47;0.58;0.28;8.63;0
42.53;72.5;0.7;2;22.6;84.37;1.11;0.57;8.79;0
57.71;78.75;0.7;1;24.88;95.94;0.61;0.32;8.76;0
58.16;59.63;0.7;1;32.53;91.09;1.95;1;8.24;0
44.55;72.31;0.7;2;22.63;87.66;0.95;0.52;8.81;0
63.67;70.25;0.7;1;34.75;98.59;0.81;0.46;8.94;0
56.03;49.75;1;2;30.51;85.16;3.85;2.1;7.78;19.32
44.33;59;0.7;2;31.59;90.31;1.56;0.88;8.22;0
63.67;74.94;1;2;19.4;92.5;13.63;1.8;8.77;22.28
39.83;66.87;0.7;2;33.49;93.28;0.55;0.28;9.02;0
42.08;67.06;0.7;2;34.83;101.56;0.58;0.29;8.9;0
58.95;52.06;0.7;1;31.96;89.22;2.46;1.31;7.93;0
46.35;72.94;0.7;2;21.12;85;1.03;0.56;8.85;0
49.39;70.62;0.7;2;33.19;94.69;0.96;0.54;9.29;0
42.08;68.69;0.7;2;34.19;95.47;0.64;0.28;8.71;0
46.57;76.75;0.7;2;27.2;100.47;0.6;0.28;8.52;0
42.97;68.81;0.7;2;36.56;100.78;0.64;0.29;8.72;0
44.21;81.19;0.7;2;20.46;89.69;1.07;0.57;9.14;0
59.85;69.94;0.7;1;33.49;92.66;0.75;0.42;8.99;0
58.39;62.56;0.7;2;34.52;97.03;1.81;0.99;9.06;0
66.49;74.31;1;2;15.68;83.75;2.9;1.28;8.77;0
67.95;39.06;0.7;1;31.71;97.03;0.61;0.28;8.59;0
48.04;70.75;0.7;2;32.4;92.19;1.17;0.65;9.06;0
46.46;61.94;0.7;2;31.93;88.28;4.46;1.04;8.79;18.25
69.64;74.12;1;2;15.62;85.78;2.4;1.16;9.09;0
45.9;59.31;0.7;2;34.38;95.94;1.92;0.99;8.23;0
42.41;86.12;0.7;2;33.1;98.59;0.61;0.24;8.63;0
43.17;52.5;0.7;2;33.62;94.37;3.92;0.62;7.91;17.83
44.44;64.19;0.7;2;34.6;97.34;0.91;0.53;9.11;0
37.13;84.69;0.7;2;32.9;91.87;0.58;0.22;8.69;0
49.61;73.31;0.7;2;19.22;85.78;1.17;0.62;9.02;0
41.74;68.62;0.7;2;32.58;94.53;0.63;0.28;8.77;0
39.38;68.25;0.7;2;33.16;90.94;0.61;0.29;8.77;0
58.84;72.06;0.7;1;32.07;87.81;1.74;0.84;8.82;0
47.59;60.25;0.7;2;33.64;96.09;2.89;1.1;8.2;0
48.04;66.25;0.7;1;32.3;91.72;0.56;0.28;8.99;0
63.11;74.5;1;2;17.22;83.75;3.49;1.22;8.73;20.08
62.66;41.19;0.7;1;27.95;91.09;0.84;0.46;8.59;0
54.87;47.75;0.7;1;31.03;87.5;1.59;1.04;7.92;0
39.26;65.75;0.7;2;33.6;93.91;0.56;0.28;9.03;0
53.55;69.12;0.7;1;34.71;99.22;0.67;0.26;8.94;0
43.2;72.44;0.7;2;22.48;85.16;1.06;0.57;8.8;0
42.19;58.75;0.7;2;31.28;88.75;1.5;0.84;8.21;0
65.25;74.06;1;2;16.02;80.47;2.13;1.04;9.15;0
42.86;80.62;0.7;2;22.42;90;0.84;0.45;9.15;0
50.17;66.5;0.7;1;34.11;96.56;0.57;0.28;8.88;0
46.8;75.19;0.7;2;25.91;95.62;0.75;0.33;8.69;0
42.08;67;0.7;2;36.45;101.56;0.57;0.29;8.91;0
42.75;68.44;0.7;2;35.81;100.16;0.64;0.29;8.88;0
45.91;51.06;0.7;2;33.07;93.91;1.44;0.96;8.01;0
39.83;66.87;0.7;2;33.17;91.09;0.56;0.28;9.02;0
52.09;68.94;0.7;1;34.33;95.62;0.66;0.28;8.79;0
60.53;59.56;0.7;1;34.63;96.56;1.86;0.99;8.24;0
40.72;66;0.7;2;34.68;99.37;0.55;0.28;9.17;0
35.33;84.56;0.7;2;30.82;86.25;0.58;0.22;8.72;0
44.55;76.5;0.7;2;27.48;96.25;0.55;0.24;8.65;0
41.06;65.75;0.7;2;34.54;99.84;0.55;0.28;9.05;0
53.21;69.12;0.7;1;35.8;99.22;0.69;0.26;8.93;0
56.61;51.88;0.7;1;30.8;85.31;2.16;1.2;7.94;0
36.22;84.37;0.7;2;31.97;89.22;0.69;0.23;8.73;0
53.44;69.12;0.7;1;34.92;98.12;0.68;0.26;8.94;0
69.75;62.81;0.7;1;32.71;91.25;1.94;1.09;8.98;0
70.2;63;0.7;1;32.85;92.66;2.27;1.25;8.95;0
58.5;69.81;0.7;1;34.77;96.09;0.75;0.42;9;0
40.05;83.44;0.7;2;32.15;96.56;0.61;0.27;8.75;0
56.36;69.62;0.7;1;31.84;88.59;0.71;0.39;8.79;0
49.84;39.69;0.7;2;30.5;90.31;0.64;0.32;8.6;0
60.08;70.12;0.7;1;33.13;93.12;0.78;0.44;8.93;0
67.72;39.19;0.7;1;31.6;100;0.61;0.28;8.57;0
41.74;68.69;0.7;2;34.15;97.19;0.65;0.28;8.73;0
52.76;40;0.7;2;29.86;97.03;0.69;0.35;8.54;0
51.97;38.31;0.7;2;32.41;97.81;0.58;0.26;8.58;0
62.7;49.31;0.7;1;32.11;90.62;2.04;1.25;7.85;0
58.22;48.87;0.7;1;32.29;89.37;1.88;1.15;7.89;0
35.55;84.5;0.7;2;30.5;85;0.61;0.22;8.73;0
55.08;47.75;0.7;1;31.3;87.19;1.6;1.04;7.92;0
40.84;75.06;0.7;2;30.2;89.69;8.84;0.08;8.72;22.62
49.73;69.19;0.7;1;34.15;95.78;0.68;0.22;8.88;0
49.84;39.63;0.7;2;30.5;90.47;0.64;0.31;8.6;0
48.94;65.12;0.7;1;31.93;90.94;3.52;1.07;9;21.06
50.5;53.13;0.7;1;34.72;97.81;3.69;0.34;7.99;20.62
65.7;74.62;1;2;16.77;85.62;4.11;1.32;8.77;19.21
50.4;69;0.7;1;32.32;90.16;0.66;0.27;8.9;0
58.05;69.94;0.7;1;34.86;98.28;0.76;0.43;9;0
54.4;50.31;0.7;1;31.87;90.16;10.11;0.76;7.81;18.33
47.14;41.37;0.7;2;27.69;85.31;0.84;0.45;8.56;0
46.8;76.75;0.7;2;27.39;100.47;0.57;0.27;8.54;0
43.2;76.62;0.7;2;27.52;90.94;0.53;0.26;8.64;0
51.86;66.44;0.7;1;34.34;95;0.55;0.28;8.89;0
58.16;59.69;0.7;1;31.95;90.47;1.95;1;8.23;0
46.43;51.06;0.7;2;33.99;97.19;1.34;0.97;8.01;0
46.35;82.19;0.7;2;24.51;98.59;2;0.71;8.76;0
49.28;75.31;0.7;2;26.07;103.91;0.72;0.34;8.67;0
72.34;39.19;0.7;1;31.51;104.38;0.64;0.29;8.55;0
43.2;76.69;0.7;2;27.8;91.25;0.54;0.26;8.63;0
41.74;67.06;0.7;2;34.77;98.59;0.56;0.29;8.88;0
56.49;48.63;0.7;1;30.16;84.06;1.82;1.11;7.9;0
35.44;84.44;0.7;2;30.5;85;0.58;0.22;8.73;0
54.11;47.56;0.7;1;31.95;89.37;1.53;1.02;7.94;0
42.86;64.25;0.7;2;33.23;93.28;0.95;0.56;9.02;0
59.51;72.12;0.7;1;30.89;87.5;1.43;0.65;8.82;0
50.96;39.75;0.7;2;30.35;97.5;0.64;0.33;8.62;0
42.08;67;0.7;2;35.41;100.78;0.57;0.29;8.93;0
43.42;72.44;0.7;2;22.36;84.06;1.05;0.56;8.8;0
49.84;39.69;0.7;2;30.5;90.16;0.61;0.31;8.6;0
53.97;47.44;0.7;1;30.93;87.97;1.48;0.99;7.96;0
60.19;70;0.7;1;32.86;91.56;0.76;0.43;8.97;0
68.06;39.06;0.7;1;31.68;95.94;0.58;0.28;8.6;0
46.18;48.38;0.7;2;31.62;88.44;1.7;1.11;7.92;0
52.2;73.62;0.7;2;18.34;86.56;1.41;0.76;8.91;0
65.81;74.62;1;2;16.81;85.47;4.09;1.28;8.77;19.53
53.55;64.87;0.7;1;31.9;88.75;1.87;0.89;9.2;0
57.26;62.5;0.7;2;34.52;97.19;2.05;1.07;9.09;0
63.67;74.94;1;2;19.4;93.91;13.42;1.81;8.78;20.59
46.14;51.06;0.7;2;33.57;94.84;1.35;0.97;8;0
47.46;51.56;0.7;2;33.13;94.37;1.52;1.04;7.95;0
51.86;67.62;0.7;1;33.19;92.34;0.58;0.3;8.88;0
56.61;52.88;0.7;2;34.16;103.44;2.37;1.26;8.06;0
43.68;52.69;0.7;2;32.06;90.78;4.02;0.55;7.94;18.5
40.84;75.06;0.7;2;30.42;90.31;7.37;0.08;8.71;22.18
40.61;66.06;0.7;2;34.9;99.84;0.57;0.29;9.2;0
39.71;66.87;0.7;2;31.51;90.78;0.55;0.28;9.03;0
47.59;73;0.7;2;20.24;85.16;1.18;0.61;9.17;0
35.44;84.5;0.7;2;30.53;84.84;0.58;0.22;8.73;0
65.14;37.75;0.7;1;32.73;96.56;0.58;0.24;8.61;0
62.66;60.12;0.7;1;34.64;97.19;2.51;1.12;8.21;0
49.84;39.69;0.7;2;30.5;90.47;0.61;0.31;8.6;0
71.89;63.19;0.7;1;35.94;101.87;2.54;1.36;8.98;0
58.16;59.63;0.7;1;31.83;91.09;1.96;1;8.24;0
58.71;48.87;0.7;1;32.2;90.31;1.9;1.15;7.89;0
43.09;72.5;0.7;2;22.48;84.53;1.09;0.57;8.79;0
58.39;78.5;0.7;1;25.87;99.22;0.61;0.31;8.83;0
43.31;64.37;0.7;2;34.23;93.28;1.05;0.58;8.87;0
51.97;39.94;0.7;2;30.06;94.06;0.69;0.34;8.58;0
42.86;60.5;0.7;2;32.2;91.41;4.28;1.06;8.14;21.9
49.84;84.06;0.7;1;31.86;89.53;0.98;0.39;8.71;0
65.25;37.88;0.7;1;32.67;98.91;0.58;0.25;8.63;0
43.42;72.37;0.7;2;23.07;83.75;0.98;0.52;8.81;0
47.59;62.06;0.7;2;33.04;91.41;7;1.24;9.23;18.56
52.76;39.94;0.7;2;29.95;95.47;0.69;0.35;8.57;0
64.46;70.25;0.7;1;35.09;99.69;0.81;0.47;8.94;0
46.8;76.75;0.7;2;26.66;101.09;0.58;0.27;8.54;0
37.01;84.81;0.7;2;32.09;89.69;0.58;0.22;8.69;0
54;67.94;0.7;1;34.51;97.5;0.58;0.3;8.79;0
47.14;85.19;0.7;1;30.82;85.78;0.55;0.21;8.7;0
48.9;51.37;0.7;2;35.08;98.44;1.43;1.01;7.96;0
38.81;85.87;0.7;2;33.3;92.97;0.61;0.22;8.72;0
76.72;71.81;1;1;32.36;89.37;2.55;1.22;8.93;0
42.86;60.5;0.7;2;32.79;91.25;4.54;1.11;8.14;17.75
55.81;49.88;1;2;31.36;87.03;4.01;2.04;7.8;18.83
44.55;76.5;0.7;2;27.54;96.41;0.54;0.24;8.65;0
46.57;70.5;0.7;2;31.88;87.5;0.85;0.48;9.13;0
61.99;74.81;1;2;18.8;89.84;6.86;1.92;8.98;20.56
45.74;48.44;0.7;2;32.45;89.69;1.73;1.2;7.92;0
